iHLD LoP ID,Nama Proyek,Port Plan,Port Real,Total BOQ,Capex per Port,Area TSEL,Regional TSEL,Branch TSEL,PT,Mitra,Prioritas per Branch,Cek WO,Flag,cek go live 1 sept,cek drop PT2,flag,Bracnh Fokus,Prioritas 20 Branch,Cek 115K,Status Kontruksi,Status Material,Plan K12,Plan K24,Plan ETA,Plan GL,Grouping Kendala,Keterangan,,Status GD TA,Status GL,Plan GL xl,Keterangan,PORT AANWIJZING,NILAI WO+IZIN/QE+REDESAIN,CPP
12944381,SMB MD PT3-LBB-FB 250_-150_2252,64,  -   ,16290274,2.545.355.313,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT3,Telkom Akses,9,7. PT3/Batch 4b,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT3,04. Finish Instalasi,Ready,110,-,,menunggu modul,,"14/09 : fisik OK, kendala modul OLT LBB Full   07/09 : fisik OK, kendala modul OLT LBB Full  31/08 : fisik OK, kendala modul OLT LBB Full 27/08 : terminasi ODP   24/08 : terminasi ODP  18/08 : proses pengiriman material ke site 27/07 : Proses eval hasil aanwijziing  22/07 : Progres aanwijziing",,,00. Ny Golive,menunggu modul,,,,
13060844,SMB JPP PT3-SPE-FG STTF TALU,72,  72 ,34899384,4.847.136.667,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT3,Telkom Akses,6,7. PT3/Batch 4b,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT3,05. Go Live,Ready,580,-,,,,15/09 GoLive Area,,,01. Golive,Done,,,,
13007763,SMB-PT3-ODC-BSK-FL-208_2500 - 208_2501,48,  -   ,18042676,3.758.890.833,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT3,Telkom Akses,5,7. PT3/Batch 4b,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT3,04. Finish Instalasi,Ready,1400,-,,20/09/2026,,"15/09 port olt tersolusikan 14/09 : Fisik Oke, kendala modul bsk full  07/09 : Fisik Oke, kendala modul bsk full  31/08 : fisik ok, kendala modul OLT BSK FULL  27/08 : terminasi ODP  24/08 : Penanaman tiang  19/08 proses penanaman tiang18/08 : proses pengiriman material ke site 27/07 : feeder BSK-FL Full , pengajuan new feeder 22/07 : Progres aanwijziing",,,00. Ny Golive,20/09/2026,,,,
12950400,SMB-PT3-ODC-BSK-FL-250_-210_2504 - 3LOP,96,  96 ,64443669,6.712.882.188,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT3,Telkom Akses,4,7. PT3/Batch 4b,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT3,05. Go Live,Ready,1810,2.950,,,,15/09 GoLive Area,,,01. Golive,Done,,,,
11941236,SMB-PT2-ODC-BKT-FS-250_-128_2416,8,  -   ,3057364,"382170,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,132,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12260545,SMB-PT2 LS ODC-BKT-FC,8,  -   ,2891022,"361377,75",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,133,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12687839,SMB PT2-BKT-FAD AGAM_133594_H2,16,  -   ,3629133,2.268.208.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,134,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12687934,SMB PT2-BKT-FT AGAM_167989_H2,32,  -   ,6837965,2.136.864.063,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,135,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12687923,SMB PT2-BKT-FT AGAM_167989_H2,32,  -   ,6837965,2.136.864.063,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,136,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12941793,SMB-JPP-PT2LS-ODC-BKT-FT-250_-119_2417,8,  -   ,2024716,"253089,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,137,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12951678,SMB-PT2LS-ODC-BKT-FAC-168123 - 142_2404,16,  -   ,3629131,2.268.206.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,138,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12960551,SUMBAR JPP PT2 ODC FH_159831_H2_2025,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,139,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12943207,SUMBAR JPP PT2 ODC FA 250_193_2498,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,140,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12943671,SUMBAR JPP PT2 ODC FB 250_180_2511,16,  -   ,5415526,338.470.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,141,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12951190,SUMBAR JPP PT2 ODC FA 250_192_2495,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,142,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12951222,SUMBAR JPP PT2 ODC FA 250_191_2495,16,  -   ,5415526,338.470.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,143,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12951316,SUMBAR JPP PT2 ODC FA 250_189_2502,16,  -   ,5415526,338.470.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,144,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12951679,SUMBAR JPP PT2 ODC FB 250_181_2511,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,145,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12952797,SUMBAR JPP PT2 ODC FB 250_179_2512,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,146,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12953047,SUMBAR JPP PT2 ODC FB 250_179_2511,16,  -   ,5415526,338.470.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,147,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12953292,SUMBAR JPP PT2 ODC FB 250_178_2513,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,148,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12953425,SUMBAR JPP PT2 ODC FB 250_173_2505,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,149,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13003077,SMB-PT2LS-ODC-SIR-FB-250-170_2503,16,  -   ,3629131,2.268.206.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,150,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13003098,SMB-PT2LS-ODC-SIR-FB-180_2512 - 176_2516,24,  -   ,5233546,2.180.644.167,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,151,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13003121,SMB-PT2LS-ODC-SIR-FB-250-183_2509,16,  -   ,3629131,2.268.206.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,152,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12938209,SUMBAR JPP PT2 ODC FD 250 22 2150,8,  -   ,2961711,370.213.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,153,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12974518,SMB-PT2LS-ODC-SPE-FD-250_12_2140,16,  -   ,3629131,2.268.206.875,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,154,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12974576,SMB-PT2LS-ODC-SPE-FD-21_2154 - 11_2150,32,  -   ,6837961,2.136.862.813,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,155,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
13069162,AOi42603280934329268cbce0,8,  -   ,2314700,"289337,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,1,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13109881,AOk4260410120829494ebe170,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,1,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
13068237,AOi426022401074925010a380,16,  -   ,1720071,1.075.044.375,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,2,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12992300,AOi4260121101647524345490,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,2,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
13086945,AOi4260410090751800db0f00,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,3,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12984404,DM-AOi4260207122202024f73080,8,  -   ,836713,104.589.125,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,4,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13034980,AOi4260314093038661db0f00,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,4,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13083688,AOk4260406095117975a40310,8,  -   ,2314700,"289337,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,5,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,04. Finish Instalasi,Ready,,,,,,,,,,#N/A,,,,
13038786,AOs3260311022930788022d70,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,5,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13025764,AOi42602201149363504b52f0,8,  -   ,2314700,"289337,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,6,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12969335,SMB HEM PT2-PRS-FD SLB Arrahman,8,  -   ,12025845,1.503.230.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,6,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12973081,AOi4260208033931248da8870,8,  -   ,2314700,"289337,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,7,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,04. Finish Instalasi,Ready,,,,,,,,,,#N/A,,,,
12915609,AOi4261231030118714f62dc0,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,7,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12969400,DM-AOk4260116165149190767b20,8,  -   ,2024717,253.089.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,8,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12915203,AOi42512090221332418b5fc0,8,  -   ,2024716,"253089,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,9,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12957354,AOi4260203012217833df2b40,8,  -   ,2024716,"253089,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,10,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12917690,"12917690-PT2-LIN-FA-PANGIAN, LINTAU BUO,",8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,11,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13109101,AOi426041605352422875ff70,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,17,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
13066265,"13066265-PT2-BSK-FA-LIMO KAUM, LIMA KAUM",8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,26,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
13017285,AOi42603031207410764834a0,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,40,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12991355,AOi4260216060659950364360,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,45,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
13035799,AOi42603081231183493a52e0,16,  -   ,1720071,1.075.044.375,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,45,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12979945,"12979945-PT2-BSK-FM-CUBADAK, LIMA KAUM,",8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,47,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
13051336,AOi426030602381357174cbb0,16,  -   ,1720071,1.075.044.375,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,47,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
13045678,AOi4260217104723093f3ce80,16,  -   ,1720071,1.075.044.375,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,50,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12969540,DM-AOk426012417124822163b4c0,8,  -   ,2024717,253.089.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,61,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12972124,RDR DRI PT2 BRILINK A3CELULER,8,  -   ,2342972,"292871,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,61,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12915178,AOi42612310422539719bc900,8,  -   ,2024716,"253089,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,64,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12953357,"12953357-PT2-DRI-FM-AIR JAMBAN, MANDAU,",8,  -   ,2271999,283.999.875,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,64,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12935049,RDR DRI PT2 WD (WINDA HIJAB),8,  -   ,2314700,"289337,5",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,65,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12914981,AOi42512260430430651d9160,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,66,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13007035,DM-AOk4260305115344923609250,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,83,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12979821,AOi42601120350353120a2e2,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,85,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12974201,DM-AOk4260218092728692adaeb0,8,  -   ,1274741,159.342.625,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,90,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Feeder Habis,,,,,#N/A,,,,
12917672,SMB HEM SPX 2 X 11 ENAM LINGKUNG HUB,8,  -   ,2024716,"253089,5",AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,93,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
11022939,"RDR JPP PT3 Jl. Bangun Sari, Bukit Timah",72,  -   ,72470112,1.006.529.333,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,108,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13116936,RISKI IFRANDI,8,  -   ,2017411,252.176.375,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,133,12. PT2/Batch 4 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13145133,SMB FBB PT2-BKT-FP 250_-149_2402,32,  -   ,6827759,2.133.674.688,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,157,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12260576,SMB-PT2 LS ODC-BKT-FM,16,  -   ,5304998,331.562.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,158,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12267533,SMB-PT2 LS ODC-BKT-FZ,16,  -   ,5304998,331.562.375,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,159,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12140707,12140707,8,  -   ,709361,88.670.125,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,121,19. PT2/Batch 7 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12188650,RDR TSEL PT2 TAK-FT-058 Expand 16,8,  -   ,928711,116.088.875,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,127,19. PT2/Batch 7 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13186875,"13186875-PT2-BKN-FD-BANGKINANG, KAMPAR R",8,  -   ,709361,88.670.125,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,129,19. PT2/Batch 7 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
11459883,AOi42506160120593483b61f0,8,  -   ,2403402,"300425,25",AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,131,19. PT2/Batch 7 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13191612,"13191612-PT2-UBT-FM-KOTA LAMA, KUNTO DAR",8,  -   ,709361,88.670.125,AREA 1,SUMBAGTENG,DUMAI,PT2,Telkom Akses,132,19. PT2/Batch 7 UNTSEL,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12571351,SMB PT2 EXPAND ODP-SPE-FD-092,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,4,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12578816,SMB PT2 EXPAND ODP-SPE-FA-043,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,6,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12579259,SMB PT2 EXPAND ODP-SPE-FA-063,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,9,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12534230,SMB PT2 EXPAND ODP-PPJ-FF-028,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,14,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12523627,SMB PT2 EXPAND ODP-LBS-FB-004,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,21,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12552198,SMB PT2 EXPAND ODP-LBS-FA-103,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGTENG,BUKIT TINGGI,PT2,Telkom Akses,23,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
